track,date,race,distance_m,box,runner,trainer,comments,form_text,box_adv,form_score,_score,prob
Richmond,2025-09-05,75.0,520,0,0.36 Race Time 0:23.45 Sec Time 6.74 Sec Time Adj 0.04 BP 1 Odds 0.25F Prize Won $325 Trainer Jason Magri Ongoing Winners 00-04-08 Track,,0.36 Race Time 0:23.45 Sec Time 6.74 Sec Time Adj 0.04 BP 1 Odds 0.25F Prize Won $325 Trainer Jason Magri Ongoing Winners 00-04-08 Track,,1.125,0.38125,0.67875,0.0022926578895591998
Richmond,2025-09-05,75.0,520,0,0%-0% 0%-0% 0%-100% 0%-0% 20%-40% 0%-0%,,0%-0% 0%-0% 0%-100% 0%-0% 20%-40% 0%-0%,,1.125,0.661111111111111,0.8466666666666666,0.0027118429569206633
Richmond,2025-09-05,75.0,520,0,0:18.15 Sec Time 2.06 BP 1 Odds 12 Prize Won $75 Trainer Robert Hancock Ongoing Winners 01-02-06 Track Direction Clockwise Winner,,0:18.15 Sec Time 2.06 BP 1 Odds 12 Prize Won $75 Trainer Robert Hancock Ongoing Winners 01-02-06 Track Direction Clockwise Winner,,1.125,0.57825,0.79695,0.0025803158011637258
Richmond,2025-09-05,75.0,520,0,0%-25% 0%-33% 50%-100% 8%-34%,,0%-25% 0%-33% 50%-100% 8%-34%,,1.125,0.3875,0.6825,0.0023012714970650516
Richmond,2025-09-05,75.0,520,0,0.32 Race Time 0:18.25 Sec Time 2.14 BP 3 Odds 100 Trainer Randall Walter Ongoing Winners 00-03-07 Track Direction Clockwise Winner Spring,,0.32 Race Time 0:18.25 Sec Time 2.14 BP 3 Odds 100 Trainer Randall Walter Ongoing Winners 00-03-07 Track Direction Clockwise Winner Spring,,1.125,0.5597500000000001,0.78585,0.0025518326696009346
Richmond,2025-09-05,75.0,520,0,0:16.99 Sec Time 5.31 Sec Time Adj 0.00 BP 2 Odds 12 Prize Won $325 Trainer Randall Walter Ongoing Winners 02-02-12 Track Direction Anti-,,0:16.99 Sec Time 5.31 Sec Time Adj 0.00 BP 2 Odds 12 Prize Won $325 Trainer Randall Walter Ongoing Winners 02-02-12 Track Direction Anti-,,1.125,0.53125,0.76875,0.002508567304089537
Richmond,2025-09-05,75.0,520,0,0:17.35 Sec Time 5.4 Sec Time Adj 0.09 BP 7 Odds 12 Trainer Randall Walter Ongoing Winners 01-03-12 Track Direction Anti-Clockwise Winner,,0:17.35 Sec Time 5.4 Sec Time Adj 0.09 BP 7 Odds 12 Trainer Randall Walter Ongoing Winners 01-03-12 Track Direction Anti-Clockwise Winner,,1.125,0.4,0.69,0.0023185959186658926
Richmond,2025-09-05,75.0,622,1,1. 46465Chantane 1b 0.0kg 1 Gregory Wilson 0 - 1 - 13 $525 14 3 Mdn,,1. 46465Chantane 1b 0.0kg 1 Gregory Wilson 0 - 1 - 13 $525 14 3 Mdn,,1.0,0.38500000000000006,0.631,0.002185756067466361
Richmond,2025-09-05,75.0,622,1,1. 0kg (1) wh/blu/bdl 1 B GREGORY WILSON Horse: 0-1-13 0%-8%,,1. 0kg (1) wh/blu/bdl 1 B GREGORY WILSON Horse: 0-1-13 0%-8%,,1.0,1.0,1.0,0.003161231905033446
Richmond,2025-09-05,75.0,520,1,1.17 Race Time 0:30.11 Sec Time 4.38 Sec Time Adj 0.04 BP 4 Odds 60 Trainer Rodney Metselaar Ongoing Winners 02-05-15 Track Direction,,1.17 Race Time 0:30.11 Sec Time 4.38 Sec Time Adj 0.04 BP 4 Odds 60 Trainer Rodney Metselaar Ongoing Winners 02-05-15 Track Direction,,1.0,0.71375,0.8282499999999999,0.00266235693163513
Richmond,2025-09-05,75.0,520,1,1.17 Race Time 0:30.11 Sec Time 4.38 Sec Time Adj 0.04 BP 5 Odds 25 Trainer Therese Simmons Ongoing Winners 02-05-15 Track Direction,,1.17 Race Time 0:30.11 Sec Time 4.38 Sec Time Adj 0.04 BP 5 Odds 25 Trainer Therese Simmons Ongoing Winners 02-05-15 Track Direction,,1.0,0.71375,0.8282499999999999,0.00266235693163513
Richmond,2025-09-05,75.0,401,1,"1. 34564Dandy Redeemer 4d 0.0kg 1 Daniel Zahra 7 - 14 - 62 $21,360 14 3 569",,"1. 34564Dandy Redeemer 4d 0.0kg 1 Daniel Zahra 7 - 14 - 62 $21,360 14 3 569",,1.0,0.4425,0.6655,0.0022624805389698296
Richmond,2025-09-05,75.0,401,1,1. - - 1-10-50 3-16-71,,1. - - 1-10-50 3-16-71,,1.0,0.76875,0.8612500000000001,0.0027516804423443164
Richmond,2025-09-05,75.0,320,1,"1. x2x15Gentleman Jake 5d 0.0kg 1 Anthony Dawson 5 - 8 - 28 $11,135 3 36 49",,"1. x2x15Gentleman Jake 5d 0.0kg 1 Anthony Dawson 5 - 8 - 28 $11,135 3 36 49",,1.0,0.6449999999999999,0.7869999999999999,0.0025547689652173503
Richmond,2025-09-05,75.0,320,1,1. Horse: 5-8-28 18%-47% - - 14-14-50 42-104-,,1. Horse: 5-8-28 18%-47% - - 14-14-50 42-104-,,1.0,0.40449999999999997,0.6427,0.0022114796026962537
Richmond,2025-09-05,75.0,320,1,"1. 6547xGeordie 4d 0.0kg 1 Sarah Hopkins 2 - 7 - 28 $5,620 FU 63 490",,"1. 6547xGeordie 4d 0.0kg 1 Sarah Hopkins 2 - 7 - 28 $5,620 FU 63 490",,1.0,0.35375,0.61225,0.0021451549660059825
Richmond,2025-09-05,75.0,320,1,1. 0kg (1) bl 4 D SARAH HOPKINS Horse: 2-7-28 7%-32%,,1. 0kg (1) bl 4 D SARAH HOPKINS Horse: 2-7-28 7%-32%,,1.0,0.64625,0.78775,0.0025566857606497007
Richmond,2025-09-05,75.0,401,1,"1. 83634Sassy Crossed 3b 0.0kg 1 Stephen Francis 1 - 4 - 19 $2,885 20 7 108",,"1. 83634Sassy Crossed 3b 0.0kg 1 Stephen Francis 1 - 4 - 19 $2,885 20 7 108",,1.0,0.42950000000000005,0.6577000000000001,0.002244901836828147
Richmond,2025-09-05,75.0,401,1,1. 0kg (1) dk bdl 3 B STEPHEN FRANCIS Horse: 1-4-19 5%-26%,,1. 0kg (1) dk bdl 3 B STEPHEN FRANCIS Horse: 1-4-19 5%-26%,,1.0,0.7775,0.8665,0.0027661647527127057
Richmond,2025-09-05,75.0,622,1,"1. 13211Zig Zag Man 2d 0.0kg 1 Sydney Swain 12 - 9 - 32 $73,530 33 7 7",,"1. 13211Zig Zag Man 2d 0.0kg 1 Sydney Swain 12 - 9 - 32 $73,530 33 7 7",,1.0,0.82875,0.89725,0.0028525456182309666
Richmond,2025-09-05,75.0,622,1,1. Horse: 12-9-32 38%-66% - - 11-16-50 97-121-,,1. Horse: 12-9-32 38%-66% - - 11-16-50 97-121-,,1.0,0.78125,0.86875,0.002772395630515186
Richmond,2025-09-05,75.0,622,1,"1.77 Race Time 0:35.24 Sec Time 9.72 Sec Time Adj 0.01 BP 2 Odds 2F Prize Won $6,475 Trainer Sydney Swain Ongoing Winners 00-06-10",,"1.77 Race Time 0:35.24 Sec Time 9.72 Sec Time Adj 0.01 BP 2 Odds 2F Prize Won $6,475 Trainer Sydney Swain Ongoing Winners 00-06-10",,1.0,0.3725,0.6235,0.002169424217951517
Richmond,2025-09-05,75.0,720,1,1.47 Race Time 0:29.71 Sec Time 5.46 BP 2 Odds 1.6F Trainer Peter Lagogiane Ongoing Winners 00-03-04 Track Direction Clockwise Winner,,1.47 Race Time 0:29.71 Sec Time 5.46 BP 2 Odds 1.6F Trainer Peter Lagogiane Ongoing Winners 00-03-04 Track Direction Clockwise Winner,,1.0,0.43750000000000006,0.6625000000000001,0.002255703268341814
Richmond,2025-09-05,75.0,720,1,"1.77 Race Time 0:35.24 Sec Time 9.72 Sec Time Adj 0.01 BP 3 Odds 5 Prize Won $1,275 Trainer Peter Lagogiane Ongoing Winners 00-06-10",,"1.77 Race Time 0:35.24 Sec Time 9.72 Sec Time Adj 0.01 BP 3 Odds 5 Prize Won $1,275 Trainer Peter Lagogiane Ongoing Winners 00-06-10",,1.0,0.3725,0.6235,0.002169424217951517
Richmond,2025-09-05,75.0,401,1,"1. 2x8x4Knighted Kaos 3d 0.0kg 1 William Knibbs 12 - 4 - 45 $36,275 SU 12 222",,"1. 2x8x4Knighted Kaos 3d 0.0kg 1 William Knibbs 12 - 4 - 45 $36,275 SU 12 222",,1.0,0.5115000000000001,0.7069000000000001,0.0023581131699254554
Richmond,2025-09-05,75.0,401,1,1. - - 1-4-50 25-38-350,,1. - - 1-4-50 25-38-350,,1.0,0.64875,0.78925,0.0025605236670008316
Richmond,2025-09-05,75.0,401,1,"1. 57455Fire Pit 2d 0.0kg 1 Paul Boyd 1 - 2 - 13 $2,575 14 5 183",,"1. 57455Fire Pit 2d 0.0kg 1 Paul Boyd 1 - 2 - 13 $2,575 14 5 183",,1.0,0.36000000000000004,0.6160000000000001,0.00215321439912095
Richmond,2025-09-05,75.0,401,1,1. 0kg (1) red/fwn 2 D PAUL BOYD Horse: 1-2-13 8%-23%,,1. 0kg (1) red/fwn 2 D PAUL BOYD Horse: 1-2-13 8%-23%,,1.0,0.8775000000000001,0.9265,0.002937214828195958
Richmond,2025-09-05,75.0,401,1,"1 H Prize $2,310 API 0.3 Race Time 0:17.71 Sec Time 6.94 BP 5 Odds 10 Trainer Robert Hancock Ongoing Winners 01-04-11 Winner Calla Tiger",,"1 H Prize $2,310 API 0.3 Race Time 0:17.71 Sec Time 6.94 BP 5 Odds 10 Trainer Robert Hancock Ongoing Winners 01-04-11 Winner Calla Tiger",,1.0,0.72875,0.83725,0.0026864262936810786
Richmond,2025-09-05,75.0,320,1,"1. 51141Corless Insane 3d 0.0kg 1 Tayt Corless 27 - 19 - 87 $55,245 88 8 8",,"1. 51141Corless Insane 3d 0.0kg 1 Tayt Corless 27 - 19 - 87 $55,245 88 8 8",,1.0,0.6962499999999999,0.81775,0.00263454843395588
Richmond,2025-09-05,75.0,320,1,1. - - 4-15-50 56-97-350,,1. - - 4-15-50 56-97-350,,1.0,0.555,0.7330000000000001,0.0024204701423412942
Richmond,2025-09-05,75.0,320,1,"1. 66826Almost 3d 0.0kg 1 Anthony Messina 10 - 20 - 61 $26,775 11 9 341",,"1. 66826Almost 3d 0.0kg 1 Anthony Messina 10 - 20 - 61 $26,775 11 9 341",,1.0,0.39350000000000007,0.6361000000000001,0.002196931897553561
Richmond,2025-09-05,75.0,320,1,1. - - 3-12-50 50-88-350,,1. - - 3-12-50 50-88-350,,1.0,0.6875,0.8125,0.002620753298593625
Richmond,2025-09-05,75.0,320,1,"1. 4138xHarrita's Rebel 2d 0.0kg 1 Christine Proctor 4 - 4 - 16 $7,310 FU 129 150",,"1. 4138xHarrita's Rebel 2d 0.0kg 1 Christine Proctor 4 - 4 - 16 $7,310 FU 129 150",,1.0,0.5880000000000001,0.7528000000000001,0.002468873058718844
Richmond,2025-09-05,75.0,320,1,1. 0kg (1) bdl 2 D CHRISTINE PROCTOR Horse: 4-4-16 25%-50%,,1. 0kg (1) bdl 2 D CHRISTINE PROCTOR Horse: 4-4-16 25%-50%,,1.0,0.6862499999999999,0.81175,0.0026187884705223077
Richmond,2025-09-05,75.0,340,2,2%-10% 7%-18%,,2%-10% 7%-18%,,0.875,0.5755,0.6953,0.0023309170993217427
Richmond,2025-09-05,75.0,324,2,2%-20% 8%-30%,,2%-20% 8%-30%,,0.875,0.46058823529411763,0.6263529411764706,0.0021756222948024883
Richmond,2025-09-05,75.0,622,2,2,,2,,0.875,0.65,0.74,0.0024374728734688675
Richmond,2025-09-05,75.0,622,2,"2. 2f541It's All Bad 2b 0.0kg 2 Mitchell Conquest 2 - 2 - 9 $3,895 10 8 8",,"2. 2f541It's All Bad 2b 0.0kg 2 Mitchell Conquest 2 - 2 - 9 $3,895 10 8 8",,0.875,0.5325,0.6695,0.0022715485851272986
Richmond,2025-09-05,75.0,622,2,2. 0kg (2) wh/bdl 2 B MITCHELL CONQUEST Horse: 2-2-9 22%-44% - - 5-13-50 44-103-,,2. 0kg (2) wh/bdl 2 B MITCHELL CONQUEST Horse: 2-2-9 22%-44% - - 5-13-50 44-103-,,0.875,0.65,0.74,0.0024374728734688675
Richmond,2025-09-05,75.0,401,2,"2. 311Frankly 1b 0.0kg 2 Alan Proctor 2 - 1 - 3 $2,875 4 5 5",,"2. 311Frankly 1b 0.0kg 2 Alan Proctor 2 - 1 - 3 $2,875 4 5 5",,0.875,0.7887500000000001,0.82325,0.0026490783710420938
Richmond,2025-09-05,75.0,401,2,2%-22% 4%-27%,,2%-22% 4%-27%,,0.875,0.5800000000000001,0.6980000000000001,0.0023372190793344762
Richmond,2025-09-05,75.0,401,2,2. 0kg (2) blu/bdl 1 B ALAN PROCTOR Horse: 2-1-3 67%-100%,,2. 0kg (2) blu/bdl 1 B ALAN PROCTOR Horse: 2-1-3 67%-100%,,0.875,0.7725000000000001,0.8135000000000001,0.0026233753627057693
Richmond,2025-09-05,75.0,401,2,2%-10% 5%-24%,,2%-10% 5%-24%,,0.875,0.56875,0.69125,0.0023214959757222736
Richmond,2025-09-05,75.0,401,2,2%-10% 7%-18%,,2%-10% 7%-18%,,0.875,0.5755,0.6953,0.0023309170993217427
Richmond,2025-09-05,75.0,401,2,2%-24% 3%-27%,,2%-24% 3%-27%,,0.875,0.535,0.671,0.0022749584647753732
Richmond,2025-09-05,75.0,320,2,"2. 81753Slingshot Layla 4b 0.0kg 2 Andrew Bell 8 - 14 - 73 $18,475 51 4 29",,"2. 81753Slingshot Layla 4b 0.0kg 2 Andrew Bell 8 - 14 - 73 $18,475 51 4 29",,0.875,0.39825,0.5889500000000001,0.002095750650644182
Richmond,2025-09-05,75.0,320,2,2. - - 2-6-50 17-67-350,,2. - - 2-6-50 17-67-350,,0.875,0.505,0.653,0.0022343755543360352
Richmond,2025-09-05,75.0,320,2,"2. 73168Cruise Or Lose 6b 0.0kg 2 Anthony Messina $67,740 27 7 21",,"2. 73168Cruise Or Lose 6b 0.0kg 2 Anthony Messina $67,740 27 7 21",,0.875,0.45375000000000004,0.62225,0.0021667141318357755
Richmond,2025-09-05,75.0,320,2,2%-10% 5%-24%,,2%-10% 5%-24%,,0.875,0.56875,0.69125,0.0023214959757222736
Richmond,2025-09-05,75.0,320,2,2. - - 3-12-50 50-88-350,,2. - - 3-12-50 50-88-350,,0.875,0.6,0.71,0.0023654346632035104
Richmond,2025-09-05,75.0,320,2,2%-32% 3%-23%,,2%-32% 3%-23%,,0.875,0.5700000000000001,0.6920000000000001,0.0023232377507880694
Richmond,2025-09-05,75.0,320,2,2%-22% 4%-27%,,2%-22% 4%-27%,,0.875,0.5800000000000001,0.6980000000000001,0.0023372190793344762
Richmond,2025-09-05,75.0,401,2,"2. 48726Long Tall Sammy 6d 0.0kg 2 Penny Williams 1 - 3 - 27 $1,210 15 12 573",,"2. 48726Long Tall Sammy 6d 0.0kg 2 Penny Williams 1 - 3 - 27 $1,210 15 12 573",,0.875,0.329,0.5474,0.002010456468400422
Richmond,2025-09-05,75.0,401,2,2. 0kg (2) bl 6 D PENNY WILLIAMS Horse: 1-3-27 4%-15%,,2. 0kg (2) bl 6 D PENNY WILLIAMS Horse: 1-3-27 4%-15%,,0.875,0.57125,0.69275,0.002324980832675161
Richmond,2025-09-05,75.0,401,2,2%-20% 8%-30%,,2%-20% 8%-30%,,0.875,0.46058823529411763,0.6263529411764706,0.0021756222948024883
Richmond,2025-09-05,75.0,401,2,2%-10% 7%-18%,,2%-10% 7%-18%,,0.875,0.5755,0.6953,0.0023309170993217427
Richmond,2025-09-05,75.0,622,2,"2. 14634See Red 3b 0.0kg 2 Mervyn Turner 6 - 10 - 27 $13,250 26 6 65",,"2. 14634See Red 3b 0.0kg 2 Mervyn Turner 6 - 10 - 27 $13,250 26 6 65",,0.875,0.5225,0.6635,0.0022579600998378344
Richmond,2025-09-05,75.0,622,2,"2.09 Race Time 0:35.56 Sec Time 9.64 BP 7 Odds 2.2F Prize Won $1,825 Trainer Sydney Swain Ongoing Winners 02-03-10 Track Direction",,"2.09 Race Time 0:35.56 Sec Time 9.64 BP 7 Odds 2.2F Prize Won $1,825 Trainer Sydney Swain Ongoing Winners 02-03-10 Track Direction",,0.875,0.3350000000000001,0.551,0.0020177071550919684
Richmond,2025-09-05,75.0,622,2,2. Horse: 6-10-27 22%-59% - - 9-13-50 41-103-,,2. Horse: 6-10-27 22%-59% - - 9-13-50 41-103-,,0.875,0.50625,0.65375,0.0022360519645770465
Richmond,2025-09-05,75.0,401,2,"2. 65468Baby Blossom 4b 0.0kg 2 Mitchell Dickson 7 - 6 - 36 $13,440 34 24 73",,"2. 65468Baby Blossom 4b 0.0kg 2 Mitchell Dickson 7 - 6 - 36 $13,440 34 24 73",,0.875,0.27375,0.51425,0.0019449023983116036
Richmond,2025-09-05,75.0,401,2,2%-10% 7%-18%,,2%-10% 7%-18%,,0.875,0.5755,0.6953,0.0023309170993217427
Richmond,2025-09-05,75.0,401,2,2. 0kg (2) blu 4 B MITCHELL DICKSON Horse: 7-6-36 19%-36%,,2. 0kg (2) blu 4 B MITCHELL DICKSON Horse: 7-6-36 19%-36%,,0.875,0.3825,0.5795,0.0020760390908065736
Richmond,2025-09-05,75.0,401,2,2%-16% 4%-25%,,2%-16% 4%-25%,,0.875,0.5487500000000001,0.6792500000000001,0.0022938045051339854
Richmond,2025-09-05,75.0,401,2,"2. 6x464Despicable Kava 3d 0.0kg 2 Robert Hancock 1 - 7 - 17 $3,720 4 3 316",,"2. 6x464Despicable Kava 3d 0.0kg 2 Robert Hancock 1 - 7 - 17 $3,720 4 3 316",,0.875,0.29,0.524,0.001963957941512856
Richmond,2025-09-05,75.0,401,2,2%-20% 8%-30%,,2%-20% 8%-30%,,0.875,0.46058823529411763,0.6263529411764706,0.0021756222948024883
Richmond,2025-09-05,75.0,401,2,2. 0kg (2) blu 3 D ROBERT HANCOCK Horse: 1-7-17 6%-47%,,2. 0kg (2) blu 3 D ROBERT HANCOCK Horse: 1-7-17 6%-47%,,0.875,0.5812499999999999,0.69875,0.0023389726511512097
Richmond,2025-09-05,75.0,320,2,"2. 31261Sunnybrook 3d 0.0kg 2 Dylan Goodger 9 - 6 - 28 $16,600 26 7 7",,"2. 31261Sunnybrook 3d 0.0kg 2 Dylan Goodger 9 - 6 - 28 $16,600 26 7 7",,0.875,0.5925,0.7055,0.0023548141213604002
Richmond,2025-09-05,75.0,320,2,2. - - 10-13-50 54-96-337,,2. - - 10-13-50 54-96-337,,0.875,0.68875,0.76325,0.0024948080565325784
Richmond,2025-09-05,75.0,320,2,"2. 18234Raghnall Waltz 4d 0.0kg 2 Randall Walter 15 - 23 - 92 $33,075 93 8 43",,"2. 18234Raghnall Waltz 4d 0.0kg 2 Randall Walter 15 - 23 - 92 $33,075 93 8 43",,0.875,0.57275,0.69365,0.0023270742573243547
Richmond,2025-09-05,75.0,320,2,2. Horse: 15-23-92 16%-41% - - 2-16-50 32-105-,,2. Horse: 15-23-92 16%-41% - - 2-16-50 32-105-,,0.875,0.59875,0.70925,0.0023636612523183186
Richmond,2025-09-05,75.0,320,2,"2. 1868xSterling Kroes 3d 0.0kg 2 Dylan Goodger 3 - 14 - 34 $10,155 FU 94 129",,"2. 1868xSterling Kroes 3d 0.0kg 2 Dylan Goodger 3 - 14 - 34 $10,155 FU 94 129",,0.875,0.41200000000000003,0.5972000000000001,0.0021131121110643082
Richmond,2025-09-05,75.0,320,2,2. 0kg (2) bl 3 D DYLAN GOODGER Horse: 3-14-34 9%-50%,,2. 0kg (2) bl 3 D DYLAN GOODGER Horse: 3-14-34 9%-50%,,0.875,0.6275000000000001,0.7265,0.002404788108240692
Richmond,2025-09-05,75.0,622,3,"3. 33321Spin Around Blue 3d 0.0kg 3 Brett Chandler 2 - 16 - 36 $11,245 8 9 9",,"3. 33321Spin Around Blue 3d 0.0kg 3 Brett Chandler 2 - 16 - 36 $11,245 8 9 9",,0.75,0.48,0.5880000000000001,0.0020937606329341483
Richmond,2025-09-05,75.0,622,3,3. 0kg (3) blu 3 D BRETT CHANDLER Horse: 2-16-36 6%-50%,,3. 0kg (3) blu 3 D BRETT CHANDLER Horse: 2-16-36 6%-50%,,0.75,0.5675,0.6405000000000001,0.002206619695428479
Richmond,2025-09-05,75.0,401,3,3,,3,,0.75,0.45,0.5700000000000001,0.0020564101047537723
Richmond,2025-09-05,75.0,401,3,"3. 54632First Exit 3b 0.0kg 3 Fred Xuereb 3 - 6 - 20 $6,955 9 7 70",,"3. 54632First Exit 3b 0.0kg 3 Fred Xuereb 3 - 6 - 20 $6,955 9 7 70",,0.75,0.28125,0.46875,0.0018583923666759445
Richmond,2025-09-05,75.0,401,3,3. 0kg (3) bl 3 B FRED XUEREB Horse: 3-6-20 15%-45%,,3. 0kg (3) bl 3 B FRED XUEREB Horse: 3-6-20 15%-45%,,0.75,0.3975,0.5385,0.001992642794266493
Richmond,2025-09-05,75.0,320,3,"3. 14422Shot Of Faith 4b 0.0kg 3 John Chapman 6 - 14 - 58 $18,930 22 7 49",,"3. 14422Shot Of Faith 4b 0.0kg 3 John Chapman 6 - 14 - 58 $18,930 22 7 49",,0.75,0.52875,0.6172500000000001,0.0021559076000197356
Richmond,2025-09-05,75.0,320,3,3. Horse: 6-14-58 10%-34% - - 3-19-50 28-107-,,3. Horse: 6-14-58 10%-34% - - 3-19-50 28-107-,,0.75,0.40125000000000005,0.5407500000000001,0.0019971312882157023
Richmond,2025-09-05,75.0,320,3,"3. 84562Coal 5d 0.0kg 3 Danielle Swain 4 - 21 -108 $14,280 84 7 149",,"3. 84562Coal 5d 0.0kg 3 Danielle Swain 4 - 21 -108 $14,280 84 7 149",,0.75,0.20825,0.42495000000000005,0.0017787516445845022
Richmond,2025-09-05,75.0,320,3,3. 0kg (3) bl 5 D DANIELLE SWAIN Horse: 4-21-108 4%-23%,,3. 0kg (3) bl 5 D DANIELLE SWAIN Horse: 4-21-108 4%-23%,,0.75,0.385,0.531,0.0019777538765426953
Richmond,2025-09-05,75.0,320,3,3%-27% 0%-23% 0%-0% 3%-28% 4%-35% 2%-24%,,3%-27% 0%-23% 0%-0% 3%-28% 4%-35% 2%-24%,,0.75,0.45000000000000007,0.5700000000000001,0.0020564101047537723
Richmond,2025-09-05,75.0,401,3,"3. 38662Canya Flaming 3b 0.0kg 3 Paul Boyd 2 - 4 - 23 $3,460 14 5 261",,"3. 38662Canya Flaming 3b 0.0kg 3 Paul Boyd 2 - 4 - 23 $3,460 14 5 261",,0.75,0.25025,0.45015000000000005,0.0018241457495196058
Richmond,2025-09-05,75.0,401,3,3. 0kg (3) bl 3 B PAUL BOYD Horse: 2-4-23 9%-26%,,3. 0kg (3) bl 3 B PAUL BOYD Horse: 2-4-23 9%-26%,,0.75,0.45499999999999996,0.573,0.002062588598174295
Richmond,2025-09-05,75.0,401,3,3%-16% 3%-15% 5%-21% 3%-21% 4%-20% 0%-7%,,3%-16% 3%-15% 5%-21% 3%-21% 4%-20% 0%-7%,,0.75,0.58625,0.65175,0.0022315843297719086
Richmond,2025-09-05,75.0,401,3,"3. 65564Open Road 4d 0.0kg 3 Mathew Wotton 5 - 28 - 86 $21,295 8 5 229",,"3. 65564Open Road 4d 0.0kg 3 Mathew Wotton 5 - 28 - 86 $21,295 8 5 229",,0.75,0.20625,0.42375,0.001776618422800058
Richmond,2025-09-05,75.0,401,3,3. 0kg (3) bdl 4 D MATHEW WOTTON Horse: 5-28-86 6%-39%,,3. 0kg (3) bdl 4 D MATHEW WOTTON Horse: 5-28-86 6%-39%,,0.75,0.38749999999999996,0.5325,0.001980722733443524
Richmond,2025-09-05,75.0,401,3,"3. 58745Rie Bale 3b 0.0kg 3 Andrew Bell 7 - 22 - 93 $18,710 94 4 166",,"3. 58745Rie Bale 3b 0.0kg 3 Andrew Bell 7 - 22 - 93 $18,710 94 4 166",,0.75,0.1965,0.41790000000000005,0.0017662555459949452
Richmond,2025-09-05,75.0,401,3,3. - - 2-6-50 17-67-350,,3. - - 2-6-50 17-67-350,,0.75,0.45500000000000007,0.5730000000000001,0.0020625885981742954
Richmond,2025-09-05,75.0,320,3,"3. 51522Fantasia Queen 4b 0.0kg 3 MacKayla Clarke 13 - 24 - 71 $29,980 24 9 28",,"3. 51522Fantasia Queen 4b 0.0kg 3 MacKayla Clarke 13 - 24 - 71 $29,980 24 9 28",,0.75,0.47,0.5820000000000001,0.002081235681565481
Richmond,2025-09-05,75.0,320,3,3. - - 6-18-50 46-95-350,,3. - - 6-18-50 46-95-350,,0.75,0.36100000000000004,0.5166000000000001,0.0019494782935186394
Richmond,2025-09-05,75.0,320,3,"3. 446f5Kava Queen 3b 0.0kg 3 Robert Hancock 5 - 7 - 43 $10,015 44 3 161",,"3. 446f5Kava Queen 3b 0.0kg 3 Robert Hancock 5 - 7 - 43 $10,015 44 3 161",,0.75,0.25875,0.45525000000000004,0.0018334726562382266
Richmond,2025-09-05,75.0,320,3,3. - - 3-5-50 20-69-350,,3. - - 3-5-50 20-69-350,,0.75,0.36750000000000005,0.5205000000000001,0.001957096103938108
Richmond,2025-09-05,75.0,320,3,"3. 65331Erina Flash 2b 0.0kg 3 Andrew Drapiewski 1 - 4 - 12 $2,355 13 5 5",,"3. 65331Erina Flash 2b 0.0kg 3 Andrew Drapiewski 1 - 4 - 12 $2,355 13 5 5",,0.75,0.31125,0.48675,0.0018921463033548529
Richmond,2025-09-05,75.0,320,3,3. 0kg (3) bl 2 B ANDREW DRAPIEWSKI Horse: 1-4-12 8%-41%,,3. 0kg (3) bl 2 B ANDREW DRAPIEWSKI Horse: 1-4-12 8%-41%,,0.75,0.55625,0.63375,0.0021917751691233845
Richmond,2025-09-05,75.0,320,3,3%-47% 4%-42% 0%-36% 3%-47% 0%-35% 9%-73%,,3%-47% 4%-42% 0%-36% 3%-47% 0%-35% 9%-73%,,0.75,0.26,0.45600000000000007,0.00183484827652353
Richmond,2025-09-05,75.0,340,4,4. 0kg (4) blu/bdl/wh 2 D SAM SIMONETTA Horse: 0-1-2 0%-50% - - 4-12-50 33-106-,,4. 0kg (4) blu/bdl/wh 2 D SAM SIMONETTA Horse: 0-1-2 0%-50% - - 4-12-50 33-106-,,0.625,0.52125,0.56275,0.002041555046149941
Richmond,2025-09-05,75.0,622,4,"4. 22142Radetzky March 2b 0.0kg 4 Mark Farrugia 1 - 3 - 5 $3,315 6 9 23",,"4. 22142Radetzky March 2b 0.0kg 4 Mark Farrugia 1 - 3 - 5 $3,315 6 9 23",,0.625,0.5512499999999999,0.5807499999999999,0.0020786357622516265
Richmond,2025-09-05,75.0,622,4,4%-10% 7%-25%,,4%-10% 7%-25%,,0.625,0.43375,0.51025,0.0019371383272126473
Richmond,2025-09-05,75.0,520,4,4. 0kg (4) red/fwn 2 B MARK FARRUGIA Horse: 1-3-5 20%-80% - - 14-14-50 91-118-,,4. 0kg (4) red/fwn 2 B MARK FARRUGIA Horse: 1-3-5 20%-80% - - 14-14-50 91-118-,,0.625,0.49124999999999996,0.54475,0.002005135811742924
Richmond,2025-09-05,75.0,520,4,4%-16% 5%-24%,,4%-16% 5%-24%,,0.625,0.43125,0.50875,0.0019342347979132144
Richmond,2025-09-05,75.0,401,4,"4. f367xFlying Wilson 3d 0.0kg 4 Sarah Hopkins 4 - 4 - 21 $7,185 FU 74 132",,"4. f367xFlying Wilson 3d 0.0kg 4 Sarah Hopkins 4 - 4 - 21 $7,185 FU 74 132",,0.625,0.26,0.406,0.0017453616701236046
Richmond,2025-09-05,75.0,401,4,4. 0kg (4) bl 3 D SARAH HOPKINS Horse: 4-4-21 19%-38%,,4. 0kg (4) bl 3 D SARAH HOPKINS Horse: 4-4-21 19%-38%,,0.625,0.29,0.424,0.0017770626329297104
